user_id,genres,item_id,item_name
GGarry,Action,221100,DayZ
GGarry,Indie,221100,DayZ
GGarry,Massively Multiplayer,221100,DayZ
GGarry,Early Access,221100,DayZ
kekmanzzzz,Adventure,221260,Little Inferno
kekmanzzzz,Casual,221260,Little Inferno
kekmanzzzz,Indie,221260,Little Inferno
katarushikun,Action,35720,Trine 2
katarushikun,Adventure,35720,Trine 2
katarushikun,Indie,35720,Trine 2
1875489156748,nan,218620,PAYDAY 2
76561198040385787,Adventure,279260,Richard & Alice
76561198040385787,Indie,279260,Richard & Alice
mexicanburritobandito,Indie,4000,Garry's Mod
mexicanburritobandito,Simulation,4000,Garry's Mod
deathtotraitors777,Action,242860,Verdun
deathtotraitors777,Indie,242860,Verdun
deathtotraitors777,Strategy,242860,Verdun
anpepo,Action,107410,Arma 3
anpepo,Simulation,107410,Arma 3
anpepo,Strategy,107410,Arma 3
76561198093156182,Indie,4000,Garry's Mod
76561198093156182,Simulation,4000,Garry's Mod
76561198042409394,Casual,265930,Goat Simulator
76561198042409394,Indie,265930,Goat Simulator
76561198042409394,Simulation,265930,Goat Simulator
ustalker,nan,570,
76561198046740784,Action,223710,Cry of Fear
76561198046740784,Adventure,223710,Cry of Fear
76561198046740784,Indie,223710,Cry of Fear
76561198065340949,nan,292030,The Witcher 3: Wild Hunt
F22Flipside,Action,730,Counter-Strike: Global Offensive
76561198070015638,Action,271590,Grand Theft Auto V
76561198070015638,Adventure,271590,Grand Theft Auto V
76561198033883965,Action,48700,
76561198033883965,RPG,48700,
IcarusRose,Action,233720,Surgeon Simulator
IcarusRose,Indie,233720,Surgeon Simulator
IcarusRose,Simulation,233720,Surgeon Simulator
Phasmore,Action,224600,Defiance
Phasmore,Free to Play,224600,Defiance
Phasmore,Massively Multiplayer,224600,Defiance
Phasmore,RPG,224600,Defiance
76561198043880297,Action,105600,
76561198043880297,Adventure,105600,
76561198043880297,Indie,105600,
76561198043880297,RPG,105600,
76561198056545854,Action,49520,Borderlands 2
76561198056545854,RPG,49520,Borderlands 2
PhlexOG,Action,730,Counter-Strike: Global Offensive
Kill3rVen0m,Action,730,Counter-Strike: Global Offensive
76561198045006942,Free to Play,9900,Star Trek Online
76561198045006942,Massively Multiplayer,9900,Star Trek Online
76561198045006942,RPG,9900,Star Trek Online
doridoridoridori,Adventure,268420,Aura Kingdom
doridoridoridori,Casual,268420,Aura Kingdom
doridoridoridori,Free to Play,268420,Aura Kingdom
doridoridoridori,Massively Multiplayer,268420,Aura Kingdom
doridoridoridori,RPG,268420,Aura Kingdom
gutsifier,Action,247080,Crypt of the NecroDancer
gutsifier,Indie,247080,Crypt of the NecroDancer
gutsifier,RPG,247080,Crypt of the NecroDancer
76561198065554374,Action,49520,Borderlands 2
76561198065554374,RPG,49520,Borderlands 2
piedude,Action,215470,Primal Carnage
piedude,Indie,215470,Primal Carnage
76561198012630014,Action,240,Counter-Strike: Source
76561198064946763,Action,213670,South Parkâ¢: The Stick of Truthâ¢
76561198064946763,Adventure,213670,South Parkâ¢: The Stick of Truthâ¢
76561198064946763,RPG,213670,South Parkâ¢: The Stick of Truthâ¢
PiePoon,Action,242680,Nuclear Throne
PiePoon,Indie,242680,Nuclear Throne
PiePoon,RPG,242680,Nuclear Throne
76561198101332053,Action,440,
76561198101332053,Free to Play,440,
PigdogGetSome,Action,105600,Terraria
PigdogGetSome,Action,105600,Terraria
PigdogGetSome,Adventure,105600,Terraria
PigdogGetSome,Adventure,105600,Terraria
PigdogGetSome,Indie,105600,Terraria
PigdogGetSome,Indie,105600,Terraria
PigdogGetSome,RPG,105600,Terraria
PigdogGetSome,RPG,105600,Terraria
76561198014552338,Action,440,
76561198014552338,Free to Play,440,
pigmentcs,Action,730,Counter-Strike: Global Offensive
IGotItFormMyDADDY,Action,440,
IGotItFormMyDADDY,Free to Play,440,
G3T_0N_M4H_L3V3L_5KRU3,nan,51100,Tactical Intervention
76561198040844353,Adventure,344040,Voxelized
76561198040844353,Casual,344040,Voxelized
76561198040844353,Early Access,344040,Voxelized
ThePinchyParable,Adventure,221910,The Stanley Parable
ThePinchyParable,Indie,221910,The Stanley Parable
kingpineapyula,Action,208090,Loadout
kingpineapyula,Free to Play,208090,Loadout
kingpineapyula,Indie,208090,Loadout
pingas4daysbruv,Action,730,Counter-Strike: Global Offensive
76561198047245194,Action,730,
76561198081613852,Action,730,Counter-Strike: Global Offensive
76561198065916658,Action,113400,
76561198065916658,Free to Play,113400,
76561198065916658,Massively Multiplayer,113400,
PinkamenaDianePyro,Strategy,4760,Rome: Total War
76561198123617303,Adventure,322330,Don't Starve Together
76561198123617303,Indie,322330,Don't Starve Together
76561198123617303,Simulation,322330,Don't Starve Together
76561198065951763,Action,259080,
76561198065951763,Adventure,259080,
pandanz,Action,440,
pandanz,Free to Play,440,
Red_M,Action,230410,
Red_M,Free to Play,230410,
arcra_bobinson,Free to Play,360730,Cards and Castles
arcra_bobinson,Indie,360730,Cards and Castles
arcra_bobinson,Massively Multiplayer,360730,Cards and Castles
arcra_bobinson,Strategy,360730,Cards and Castles
76561198093344933,Action,730,Counter-Strike: Global Offensive
honkychonky,RPG,377160,
76561198044621638,Racing,24740,Burnout Paradise: The Ultimate Box
hihihello1234,Action,323370,TERA
hihihello1234,Adventure,323370,TERA
hihihello1234,Free to Play,323370,TERA
hihihello1234,Massively Multiplayer,323370,TERA
hihihello1234,RPG,323370,TERA
76561198042021806,Action,238460,BattleBlock Theater
76561198042021806,Adventure,238460,BattleBlock Theater
76561198042021806,Casual,238460,BattleBlock Theater
76561198042021806,Indie,238460,BattleBlock Theater
Pitter-Patter,Action,17410,Mirror's Edge
Pitter-Patter,Adventure,17410,Mirror's Edge
76561198107093846,Action,19900,Far Cry 2
76561198091006606,Action,204300,Awesomenauts
76561198091006606,Free to Play,204300,Awesomenauts
76561198091006606,Indie,204300,Awesomenauts
76561198091006606,Strategy,204300,Awesomenauts
76561198067799997,Action,220,Half-Life 2
pizzadude04,Adventure,283230,Spoiler Alert
pizzadude04,Casual,283230,Spoiler Alert
pizzadude04,Indie,283230,Spoiler Alert
76561198043082457,Adventure,404480,SC2VN - The eSports Visual Novel
76561198043082457,Casual,404480,SC2VN - The eSports Visual Novel
76561198043082457,Free to Play,404480,SC2VN - The eSports Visual Novel
76561198043082457,Indie,404480,SC2VN - The eSports Visual Novel
76561198043082457,RPG,404480,SC2VN - The eSports Visual Novel
76561198043082457,Simulation,404480,SC2VN - The eSports Visual Novel
76561198042243844,Action,209080,Guns of Icarus Online
76561198042243844,Adventure,209080,Guns of Icarus Online
76561198042243844,Indie,209080,Guns of Icarus Online
76561198042243844,Simulation,209080,Guns of Icarus Online
Plak-e-bow,Indie,346010,Besiege
Plak-e-bow,Simulation,346010,Besiege
Plak-e-bow,Early Access,346010,Besiege
PlanetTheGreat,RPG,377160,Fallout 4
sananaderi,Action,214933,
stopstealingmyurlnames,Action,48705,
stopstealingmyurlnames,RPG,48705,
playerqwerty,Action,12200,Bully: Scholarship Edition
playerqwerty,Adventure,12200,Bully: Scholarship Edition
Playerupjack,Action,209730,RAW - Realms of Ancient War
Playerupjack,RPG,209730,RAW - Realms of Ancient War
pleaky,Action,50130,
plowzy_,Action,240,Counter-Strike: Source
76561198067272238,nan,238960,Path of Exile
plumpyberries,Action,275850,
plumpyberries,Adventure,275850,
PlushTurtle,Strategy,42920,The Kings' Crusade
76561198052123464,Action,253710,
76561198052123464,Adventure,253710,
76561198052123464,Free to Play,253710,
76561198052123464,Simulation,253710,
76561198052123464,Sports,253710,
plutopass,Adventure,219890,Antichamber
plutopass,Indie,219890,Antichamber
76561198044367162,Action,322520,Dynasty Warriors 8 - Empires
pnadapower,Action,440,
pnadapower,Free to Play,440,
panda2349,Indie,4000,Garry's Mod
panda2349,Simulation,4000,Garry's Mod
valeiskill,nan,570,
76561198042647341,Action,208650,Batmanâ¢: Arkham Knight
76561198042647341,Adventure,208650,Batmanâ¢: Arkham Knight
76561198077251565,Action,440,
76561198077251565,Free to Play,440,
mentipede,Simulation,47890,The Sims(TM) 3
DeadNiggaStorage,Action,220240,
DeadNiggaStorage,Adventure,220240,
zaph1803,nan,570,
sovietbus,Action,247020,"Cook, Serve, Delicious!"
sovietbus,Indie,247020,"Cook, Serve, Delicious!"
sovietbus,Simulation,247020,"Cook, Serve, Delicious!"
sovietbus,Strategy,247020,"Cook, Serve, Delicious!"
dominator2001,RPG,203770,Crusader Kings II
dominator2001,Simulation,203770,Crusader Kings II
dominator2001,Strategy,203770,Crusader Kings II
tobsta08,Action,440,
tobsta08,Free to Play,440,
skyfii,Action,238010,Deus Ex: Human Revolution - Director's Cut
skyfii,RPG,238010,Deus Ex: Human Revolution - Director's Cut
76561198061805895,Action,49520,Borderlands 2
76561198061805895,RPG,49520,Borderlands 2
76561198095920137,RPG,22370,Fallout 3 - Game of the Year Edition
chipotleez,Action,400,Portal
76561198030578877,Action,440,
76561198030578877,Free to Play,440,
snoopfogg,Action,440,
snoopfogg,Free to Play,440,
sbeeziz,Indie,4000,Garry's Mod
sbeeziz,Simulation,4000,Garry's Mod
76561198073882111,nan,72850,
76561198066291680,Action,730,Counter-Strike: Global Offensive
76561198093078781,Action,205100,
76561198093078781,Adventure,205100,
Pork_Sausage,Action,224540,Ace of Spades
Pork_Sausage,Indie,224540,Ace of Spades
porticoo,Strategy,8930,Sid Meier's Civilization V
76561198079107907,Action,730,Counter-Strike: Global Offensive
iamnotcool,Action,730,Counter-Strike: Global Offensive
76561198078584463,Adventure,313120,Stranded Deep
76561198078584463,Indie,313120,Stranded Deep
76561198078584463,Early Access,313120,Stranded Deep
propablynotbatman,Action,107410,Arma 3
propablynotbatman,Simulation,107410,Arma 3
propablynotbatman,Strategy,107410,Arma 3
PlayZonee,Action,730,Counter-Strike: Global Offensive
potatoesgg,Action,113200,The Binding of Isaac
potatoesgg,Adventure,113200,The Binding of Isaac
potatoesgg,Indie,113200,The Binding of Isaac
potatoesgg,RPG,113200,The Binding of Isaac
zentec888,Simulation,105450,Age of EmpiresÂ® III: Complete Collection
zentec888,Strategy,105450,Age of EmpiresÂ® III: Complete Collection
potternerd,Action,9480,Saints Row 2
Victorypower,Action,70000,Dino D-Day
Victorypower,Indie,70000,Dino D-Day
76561198045618285,Simulation,236850,Europa Universalis IV
76561198045618285,Strategy,236850,Europa Universalis IV
76561198045635178,Action,440,
76561198045635178,Free to Play,440,
phd_greg,Adventure,239030,"Papers, Please"
phd_greg,Indie,239030,"Papers, Please"
76561198077794054,Action,218230,PlanetSide 2
76561198077794054,Free to Play,218230,PlanetSide 2
76561198077794054,Massively Multiplayer,218230,PlanetSide 2
POKESTEAM,Action,311690,Enter the Gungeon
POKESTEAM,Adventure,311690,Enter the Gungeon
POKESTEAM,Indie,311690,Enter the Gungeon
SpyLab,Action,230410,Warframe
SpyLab,Free to Play,230410,Warframe
miscgaming,Action,730,Counter-Strike: Global Offensive
SoloWing3844,Action,2600,Vampire: The Masquerade - Bloodlines
76561198055511400,Action,218230,
76561198055511400,Action,218230,
76561198055511400,Free to Play,218230,
76561198055511400,Free to Play,218230,
76561198055511400,Massively Multiplayer,218230,
76561198055511400,Massively Multiplayer,218230,
76561198055511400,Action,218230,
76561198055511400,Action,218230,
76561198055511400,Free to Play,218230,
76561198055511400,Free to Play,218230,
76561198055511400,Massively Multiplayer,218230,
76561198055511400,Massively Multiplayer,218230,
76561198016174343,Action,208090,Loadout
76561198016174343,Free to Play,208090,Loadout
76561198016174343,Indie,208090,Loadout
GrumpyFoxx,Action,4920,Natural Selection 2
GrumpyFoxx,Indie,4920,Natural Selection 2
GrumpyFoxx,Strategy,4920,Natural Selection 2
sabfy72uibngbniasfoq2hgio,Action,730,Counter-Strike: Global Offensive
76561198068408128,Action,252950,Rocket League
76561198068408128,Indie,252950,Rocket League
76561198068408128,Racing,252950,Rocket League
76561198068408128,Sports,252950,Rocket League
76561197981959164,Action,237110,
76561198082110577,Action,440,
76561198082110577,Free to Play,440,
PrivateSpades,Casual,265930,Goat Simulator
PrivateSpades,Indie,265930,Goat Simulator
PrivateSpades,Simulation,265930,Goat Simulator
Pro2rk,nan,570,
procrastin8or,Action,400,Portal
76561198035351736,Action,730,Counter-Strike: Global Offensive
proffink,Strategy,9420,Supreme Commander: Forged Alliance
ProfCuddles,Action,105600,Terraria
ProfCuddles,Adventure,105600,Terraria
ProfCuddles,Indie,105600,Terraria
ProfCuddles,RPG,105600,Terraria
JohnMotherfuckingWick,Action,242050,Assassin's Creed IV Black Flag
JohnMotherfuckingWick,Adventure,242050,Assassin's Creed IV Black Flag
76561198057210491,Action,440,
76561198057210491,Free to Play,440,
PROGAMER963,Action,35450,Rising Storm/Red Orchestra 2 Multiplayer
PROGAMER963,Massively Multiplayer,35450,Rising Storm/Red Orchestra 2 Multiplayer
PROGAMER963,Simulation,35450,Rising Storm/Red Orchestra 2 Multiplayer
76561198077803539,Action,230410,Warframe
76561198077803539,Free to Play,230410,Warframe
stupidpieceofcode,Action,227940,Heroes & Generals
stupidpieceofcode,Free to Play,227940,Heroes & Generals
stupidpieceofcode,Indie,227940,Heroes & Generals
stupidpieceofcode,Massively Multiplayer,227940,Heroes & Generals
76561198077695125,nan,245550,Free to Play
76561198042772771,RPG,256290,Child of Light
76561198127901075,Action,203160,Tomb Raider
76561198127901075,Adventure,203160,Tomb Raider
ProxiiZ,Action,252490,Rust
ProxiiZ,Adventure,252490,Rust
ProxiiZ,Indie,252490,Rust
ProxiiZ,Massively Multiplayer,252490,Rust
ProxiiZ,RPG,252490,Rust
ProxiiZ,Early Access,252490,Rust
76561198065338485,Indie,4000,Garry's Mod
76561198065338485,Simulation,4000,Garry's Mod
76561198061893332,Action,271590,Grand Theft Auto V
76561198061893332,Adventure,271590,Grand Theft Auto V
76561198060201321,Action,219640,Chivalry: Medieval Warfare
76561198060201321,Indie,219640,Chivalry: Medieval Warfare
ZePoatat,Indie,4000,Garry's Mod
ZePoatat,Simulation,4000,Garry's Mod
MissBender,Free to Play,380600,Fishing Planet
MissBender,Massively Multiplayer,380600,Fishing Planet
MissBender,Simulation,380600,Fishing Planet
MissBender,Sports,380600,Fishing Planet
76561198052654719,Action,730,Counter-Strike: Global Offensive
76561198064484479,Action,264200,One Finger Death Punch
76561198064484479,Action,264200,One Finger Death Punch
76561198064484479,Casual,264200,One Finger Death Punch
76561198064484479,Casual,264200,One Finger Death Punch
76561198064484479,Indie,264200,One Finger Death Punch
76561198064484479,Indie,264200,One Finger Death Punch
Goodgoodkung,nan,349700,Aftermath
murdadar,Action,63380,Sniper Elite V2
murdadar,Action,63380,Sniper Elite V2
pulsarforce,Indie,367450,Poly Bridge
pulsarforce,Simulation,367450,Poly Bridge
kanyetothe,Action,17710,Nuclear Dawn
kanyetothe,Strategy,17710,Nuclear Dawn
76561198040311085,Action,63710,BIT.TRIP RUNNER
76561198040311085,Indie,63710,BIT.TRIP RUNNER
thepumpkinator,nan,570,
76561197998557042,nan,34330,
scottbrady,Action,55150,
76561198052998016,Action,244450,
76561198052998016,Simulation,244450,
76561198052998016,Strategy,244450,
76561198042491372,Action,105600,Terraria
76561198042491372,Action,105600,Terraria
76561198042491372,Adventure,105600,Terraria
76561198042491372,Adventure,105600,Terraria
76561198042491372,Indie,105600,Terraria
76561198042491372,Indie,105600,Terraria
76561198042491372,RPG,105600,Terraria
76561198042491372,RPG,105600,Terraria
BestKingpin,nan,414130,
aldwinsanity,Action,33230,Assassin's Creed II
aldwinsanity,Adventure,33230,Assassin's Creed II
76561198055825196,RPG,276810,Mordheim: City of the Damned
76561198055825196,Strategy,276810,Mordheim: City of the Damned
76561198093656407,Strategy,200510,XCOM: Enemy Unknown
Don_Killuminati,nan,203850,
Putnum,Action,96100,
Putnum,Casual,96100,
Putnum,Indie,96100,
76561198065569809,Adventure,286340,FarSky
76561198065569809,Indie,286340,FarSky
76561198067136187,Action,105600,Terraria
76561198067136187,Adventure,105600,Terraria
76561198067136187,Indie,105600,Terraria
76561198067136187,RPG,105600,Terraria
76561198072957978,Action,242680,Nuclear Throne
76561198072957978,Indie,242680,Nuclear Throne
76561198072957978,RPG,242680,Nuclear Throne
PyroGT,Action,1250,Killing Floor
76561198074878548,Action,42910,Magicka
76561198074878548,RPG,42910,Magicka
sawtooth44,Free to Play,113420,Fallen Earth
sawtooth44,Massively Multiplayer,113420,Fallen Earth
sawtooth44,RPG,113420,Fallen Earth
76561198045250161,Action,208090,Loadout
76561198045250161,Free to Play,208090,Loadout
76561198045250161,Indie,208090,Loadout
some_sorta_pie,Action,211820,Starbound
some_sorta_pie,Adventure,211820,Starbound
some_sorta_pie,Casual,211820,Starbound
some_sorta_pie,Indie,211820,Starbound
some_sorta_pie,RPG,211820,Starbound
PyrusZodiac,Action,730,
thegiftedone_patch,Action,212070,Star Conflict
thegiftedone_patch,Free to Play,212070,Star Conflict
thegiftedone_patch,Massively Multiplayer,212070,Star Conflict
thegiftedone_patch,Simulation,212070,Star Conflict
recon931,Indie,4000,Garry's Mod
recon931,Simulation,4000,Garry's Mod
leeamf,Action,107100,Bastion
leeamf,Indie,107100,Bastion
leeamf,RPG,107100,Bastion
76561198063499902,nan,218620,PAYDAY 2
76561198028501698,Action,440,
76561198028501698,Free to Play,440,
76561198045160098,Action,327890,I am Bread
76561198045160098,Adventure,327890,I am Bread
76561198045160098,Indie,327890,I am Bread
76561198045160098,Simulation,327890,I am Bread
76561198045640612,Indie,22000,World of Goo
Swahboo,Adventure,221910,The Stanley Parable
Swahboo,Indie,221910,The Stanley Parable
tdemonbitch,Action,440,
tdemonbitch,Free to Play,440,
queenaphrodite,Action,271590,
queenaphrodite,Adventure,271590,
quichie,Action,49520,Borderlands 2
quichie,RPG,49520,Borderlands 2
14725836900,Action,440,
14725836900,Free to Play,440,
rothplayzito,Action,207140,SpeedRunners
rothplayzito,Casual,207140,SpeedRunners
rothplayzito,Indie,207140,SpeedRunners
rothplayzito,Racing,207140,SpeedRunners
rothplayzito,Sports,207140,SpeedRunners
76561198045453273,nan,570,
DerPlays,nan,236390,War Thunder
blur_reqz,nan,441600,
76561198122488761,Action,620,Portal 2
76561198122488761,Adventure,620,Portal 2
R0GAN_makes_your_nan_feel_nice,Strategy,200510,XCOM: Enemy Unknown
johnnysydney,Action,440,
johnnysydney,Free to Play,440,
76561198074392626,Action,206500,AirMech
76561198074392626,Free to Play,206500,AirMech
76561198074392626,Indie,206500,AirMech
76561198074392626,Strategy,206500,AirMech
76561198074392626,Early Access,206500,AirMech
76561198050800057,Strategy,214950,Total War: ROME II - Emperor Edition
76561198273726014,nan,570,
psyfoe,Adventure,235400,
psyfoe,Free to Play,235400,
psyfoe,Indie,235400,
psyfoe,Massively Multiplayer,235400,
psyfoe,RPG,235400,
psyfoe,Strategy,235400,
R4ND3M,nan,218620,PAYDAY 2
8449,Action,440,
8449,Free to Play,440,
user3,Action,33930,Arma 2: Operation Arrowhead
user3,Simulation,33930,Arma 2: Operation Arrowhead
user3,Strategy,33930,Arma 2: Operation Arrowhead
tim_tamz,Action,109600,Neverwinter
tim_tamz,Adventure,109600,Neverwinter
tim_tamz,Free to Play,109600,Neverwinter
tim_tamz,Massively Multiplayer,109600,Neverwinter
tim_tamz,RPG,109600,Neverwinter
RadicalRevy,Action,318530,Wings of Vi
RadicalRevy,Adventure,318530,Wings of Vi
RadicalRevy,Indie,318530,Wings of Vi
76561198117002202,Free to Play,244930,SNOW
76561198117002202,Indie,244930,SNOW
76561198117002202,Simulation,244930,SNOW
76561198117002202,Sports,244930,SNOW
76561198117002202,Early Access,244930,SNOW
Raemond,Action,238460,BattleBlock Theater
Raemond,Adventure,238460,BattleBlock Theater
Raemond,Casual,238460,BattleBlock Theater
Raemond,Indie,238460,BattleBlock Theater
RaeiiiN,Action,364360,Total War: WARHAMMER
RaeiiiN,Strategy,364360,Total War: WARHAMMER
76561198044383480,Action,241540,State of Decay
76561198044383480,RPG,241540,State of Decay
76561198044383480,Simulation,241540,State of Decay
76561198015179413,Action,24200,
76561198015179413,Adventure,24200,
76561198015179413,Free to Play,24200,
76561198015179413,Massively Multiplayer,24200,
76561198015179413,RPG,24200,
76561198106214198,Action,440,
76561198106214198,Free to Play,440,
Steamkilla77,Action,550,Left 4 Dead 2
76561198062331003,Action,550,Left 4 Dead 2
76561198062331003,Action,550,Left 4 Dead 2
76561198062331003,Action,550,Left 4 Dead 2
76561198062331003,Action,550,Left 4 Dead 2
rRUBIXx,Action,730,Counter-Strike: Global Offensive
76561198011773496,Action,291480,Warface
76561198011773496,Free to Play,291480,Warface
76561198011773496,Massively Multiplayer,291480,Warface
76561198179209941,Action,304930,Unturned
76561198179209941,Adventure,304930,Unturned
76561198179209941,Casual,304930,Unturned
76561198179209941,Free to Play,304930,Unturned
76561198179209941,Indie,304930,Unturned
welcometosuplexcity,Action,440,
welcometosuplexcity,Free to Play,440,
Ra1der,Action,209000,Batmanâ¢: Arkham Origins
Ra1der,Adventure,209000,Batmanâ¢: Arkham Origins
76561197967174031,nan,269170,Pool Nation VR 
FabRainbro,Action,271590,Grand Theft Auto V
FabRainbro,Adventure,271590,Grand Theft Auto V
RamboHawk,Action,263200,
RamboHawk,Adventure,263200,
RamboHawk,Casual,263200,
RamboHawk,Indie,263200,
RamboHawk,RPG,263200,
RamboHawk,Early Access,263200,
yoford,nan,226700,Infestation: Survivor Stories Classic
buddybuddy1red,Action,208650,
buddybuddy1red,Adventure,208650,
76561197968625140,Strategy,200510,
Lookatthisdude,Action,220,Half-Life 2
76561198026055531,Adventure,15700,Oddworld: Abe's Oddysee
freshafcakes,nan,570,
flippy12343,Action,550,Left 4 Dead 2
flippy12343,Action,550,Left 4 Dead 2
Ranev,Action,10180,Call of Duty: Modern Warfare 2
Ranev,Action,10180,Call of Duty: Modern Warfare 2
flippy12343,Action,550,Left 4 Dead 2
flippy12343,Action,550,Left 4 Dead 2
Ranev,Action,10180,Call of Duty: Modern Warfare 2
Ranev,Action,10180,Call of Duty: Modern Warfare 2
76561198090332398,Racing,7200,TrackMania United
76561198064692010,nan,244210,Assetto Corsa
rangazprid3,Indie,4000,Garry's Mod
rangazprid3,Simulation,4000,Garry's Mod
76561198083006888,nan,374570,Kung Fury
Cookiemonster82,Action,22380,
Cookiemonster82,RPG,22380,
feifei30922,Action,550,Left 4 Dead 2
76561198061857771,Action,359550,Tom Clancy's Rainbow Six Siege
oopashfdiohasld,Action,333930,Dirty Bomb
oopashfdiohasld,Free to Play,333930,Dirty Bomb
Rare_Kiwi,Action,252490,Rust
Rare_Kiwi,Adventure,252490,Rust
Rare_Kiwi,Indie,252490,Rust
Rare_Kiwi,Massively Multiplayer,252490,Rust
Rare_Kiwi,RPG,252490,Rust
Rare_Kiwi,Early Access,252490,Rust
LordRascus,Action,270550,Yet Another Zombie Defense
LordRascus,Casual,270550,Yet Another Zombie Defense
LordRascus,Indie,270550,Yet Another Zombie Defense
LordRascus,Strategy,270550,Yet Another Zombie Defense
holypotato,Action,440,
holypotato,Free to Play,440,
76561198028390064,Action,440,
76561198028390064,Free to Play,440,
76561198084519825,Indie,4000,Garry's Mod
76561198084519825,Simulation,4000,Garry's Mod
76561198078069199,Action,45740,Dead Rising 2
76561198078069199,Adventure,45740,Dead Rising 2
Jetiah,Action,221100,DayZ
Jetiah,Indie,221100,DayZ
Jetiah,Massively Multiplayer,221100,DayZ
Jetiah,Early Access,221100,DayZ
76561198071102818,Action,111400,Bunch Of Heroes
76561198071102818,Indie,111400,Bunch Of Heroes
fashathefish,Action,253710,theHunter
fashathefish,Adventure,253710,theHunter
fashathefish,Free to Play,253710,theHunter
fashathefish,Simulation,253710,theHunter
fashathefish,Sports,253710,theHunter
korax777,nan,295110,H1Z1: Just Survive
Raxxial,Action,275850,No Man's Sky
Raxxial,Adventure,275850,No Man's Sky
76561198202544453,nan,570,
datr0llface,Action,230410,Warframe
datr0llface,Free to Play,230410,Warframe
76561197998533829,Action,211820,Starbound
76561197998533829,Adventure,211820,Starbound
76561197998533829,Casual,211820,Starbound
76561197998533829,Indie,211820,Starbound
76561197998533829,RPG,211820,Starbound
76561197982720689,Adventure,221910,
76561197982720689,Indie,221910,
76561198091721091,Indie,485380,Welcome to the Game
76561198091721091,Simulation,485380,Welcome to the Game
76561198045940593,Strategy,200510,XCOM: Enemy Unknown
76561198055530804,Free to Play,244930,SNOW
76561198055530804,Indie,244930,SNOW
76561198055530804,Simulation,244930,SNOW
76561198055530804,Sports,244930,SNOW
76561198055530804,Early Access,244930,SNOW
RebellionRob,Action,209060,Drunken Robot Pornography
RebellionRob,Indie,209060,Drunken Robot Pornography
mazthorn,Action,220240,Far CryÂ® 3
mazthorn,Adventure,220240,Far CryÂ® 3
76561198063648921,Action,265550,Dead Rising 3
76561198063648921,Action,265550,Dead Rising 3
Tacos4Lyfe,Action,730,Counter-Strike: Global Offensive
76561198046366581,Action,227940,Heroes & Generals
76561198046366581,Free to Play,227940,Heroes & Generals
76561198046366581,Indie,227940,Heroes & Generals
76561198046366581,Massively Multiplayer,227940,Heroes & Generals
RED_STAR,Adventure,383870,
RED_STAR,Indie,383870,
76561197994830976,Adventure,292630,Uriel's Chasm
76561197994830976,Casual,292630,Uriel's Chasm
76561197994830976,Indie,292630,Uriel's Chasm
reddayesocks,Action,211420,
reddayesocks,RPG,211420,
GangrapeGoodnight,Indie,242920,Banished
GangrapeGoodnight,Simulation,242920,Banished
GangrapeGoodnight,Strategy,242920,Banished
76561198018919551,Action,333930,Dirty Bomb
76561198018919551,Free to Play,333930,Dirty Bomb
redlei,Action,220,Half-Life 2
pajelder,Action,70000,Dino D-Day
pajelder,Indie,70000,Dino D-Day
76561198053869543,Casual,375950,Viridi
76561198053869543,Free to Play,375950,Viridi
76561198053869543,Indie,375950,Viridi
76561198053869543,Simulation,375950,Viridi
kayrom,Action,440,
kayrom,Free to Play,440,
Reffic,Action,200260,Batman: Arkham City GOTY
Reffic,Adventure,200260,Batman: Arkham City GOTY
Raegiii,Indie,220780,Thomas Was Alone
registeredso,Action,386360,SMITE
registeredso,Free to Play,386360,SMITE
matthewalejandro,Action,730,
76561198114917298,Action,105600,Terraria
76561198114917298,Adventure,105600,Terraria
76561198114917298,Indie,105600,Terraria
76561198114917298,RPG,105600,Terraria
Killyis,Action,274190,Broforce
Killyis,Adventure,274190,Broforce
Killyis,Casual,274190,Broforce
Killyis,Indie,274190,Broforce
76561198060461230,nan,222900,Dead Island: Epidemic
76561198043112708,Indie,222730,Reus
76561198043112708,Simulation,222730,Reus
76561198043112708,Strategy,222730,Reus
76561198053799839,Action,730,Counter-Strike: Global Offensive
1234567810132,Action,200210,Realm of the Mad God
1234567810132,Free to Play,200210,Realm of the Mad God
1234567810132,Indie,200210,Realm of the Mad God
1234567810132,Massively Multiplayer,200210,Realm of the Mad God
1234567810132,RPG,200210,Realm of the Mad God
remyau,nan,238960,Path of Exile
76561198028403692,nan,570,
godisblessingme,nan,570,
Repukeable,Action,291550,Brawlhalla
Repukeable,Free to Play,291550,Brawlhalla
Repukeable,Indie,291550,Brawlhalla
rerety2,Action,730,Counter-Strike: Global Offensive
commanderj13,Strategy,221380,Age of Empires II: HD Edition
reservegoalie,Action,7940,Call of Duty 4: Modern Warfare
reservegoalie,Action,7940,Call of Duty 4: Modern Warfare
resinlipbongface,Action,49600,Beat Hazard
resinlipbongface,Casual,49600,Beat Hazard
resinlipbongface,Indie,49600,Beat Hazard
blaKcat,Action,240,Counter-Strike: Source
raccoonsunite,nan,218620,PAYDAY 2
Izanagi_No_Okami_Nyan,nan,218620,PAYDAY 2
76561198066693819,Action,99900,Spiral Knights
76561198066693819,Adventure,99900,Spiral Knights
76561198066693819,Free to Play,99900,Spiral Knights
76561198066693819,Indie,99900,Spiral Knights
